2.755602966836219192e+00,2.770761681873481486e+00,2.774425419347631649e+00,2.784729229348061885e+00,2.791083823669258113e+00,2.777548868371905844e+00,2.782761221263609475e+00,2.783272980736180013e+00,2.773262431624559987e+00,2.765024383280513920e+00,2.758067740543519442e+00,2.754374303613750019e+00,2.738591456883234354e+00,2.724737455872370706e+00,2.706844606545137033e+00,2.694522976166796813e+00,2.666413364240650452e+00,2.658175649476254954e+00,2.615882633384090106e+00,2.565317884276587801e+00,2.538982214017504013e+00,2.479182979367333228e+00,2.438580285520302038e+00,2.415705023069230517e+00,2.392372887687995053e+00,2.374283562383565638e+00,2.350014655352200332e+00,2.326968400248933033e+00,2.292921475144927168e+00,2.260549508366668015e+00,2.246169555882405078e+00,2.227972270904690966e+00,2.181219270021714784e+00,2.174051884771497356e+00,2.164668895075810617e+00,2.137792262468551030e+00,2.119394655994160992e+00,2.095950792740600477e+00,2.065960618526185399e+00,2.063901854481356324e+00,2.029673154818646186e+00,2.025218108601308575e+00,2.014340525896635814e+00,2.008328438545178951e+00,1.993581891659758298e+00,1.975203733387524085e+00,1.973694977658609462e+00,1.952031771363400559e+00,1.943553450818134021e+00,1.934293127173285720e+00,1.934050632013168514e+00
2.729985540058461613e+00,2.741576899037067250e+00,2.736815203405531083e+00,2.743471446438885408e+00,2.755589634728299764e+00,2.762690764900174401e+00,2.755763463417923109e+00,2.746762889119681361e+00,2.748583843430931317e+00,2.746155097313060178e+00,2.737207899279476830e+00,2.739207034014884634e+00,2.717935360085369734e+00,2.698668207002232311e+00,2.672984589252377141e+00,2.658387582019972051e+00,2.642970392645489941e+00,2.626668967331677429e+00,2.600946956797849374e+00,2.552661227482169615e+00,2.518756975502638884e+00,2.453995781286949729e+00,2.421605451433022083e+00,2.399156177377723242e+00,2.373970105122410246e+00,2.349680165863604397e+00,2.329412799406245238e+00,2.311672602815737498e+00,2.280275704914916268e+00,2.245367927342110992e+00,2.227800078883098500e+00,2.204161469782503158e+00,2.165204616343388011e+00,2.159479161299034278e+00,2.156876863375230879e+00,2.120342610444890585e+00,2.101369145689460094e+00,2.079843760032982658e+00,2.063086947576767471e+00,2.054764714604327747e+00,2.017849216789454836e+00,2.010816533479957258e+00,2.005122747495815982e+00,1.997841480094084465e+00,1.975791733764231006e+00,1.967143934144794271e+00,1.959925529649790832e+00,1.946126136592208455e+00,1.936689001100110996e+00,1.931643198491208802e+00,1.924896597683552812e+00
2.696676024491692303e+00,2.698275444254802480e+00,2.710433646839179644e+00,2.713694006073670284e+00,2.714299092714242523e+00,2.719709322766742154e+00,2.727318972653882234e+00,2.723647546867828506e+00,2.725965953716269485e+00,2.724310284714882791e+00,2.708966780362953131e+00,2.714955275408312829e+00,2.704098471288440386e+00,2.665816992978122801e+00,2.652509423553947254e+00,2.634579026697754234e+00,2.617124653371174503e+00,2.604681798930057024e+00,2.578208059277253827e+00,2.536480193653648296e+00,2.490249543216183081e+00,2.434615060082337301e+00,2.402652441824454588e+00,2.380290821131465506e+00,2.354290961097444068e+00,2.327184181467290003e+00,2.307028893494185606e+00,2.290054518998156041e+00,2.263506011944488971e+00,2.232411886678923540e+00,2.203726252234677663e+00,2.185025863178047256e+00,2.154602724589146145e+00,2.149595273309147903e+00,2.141486614622138962e+00,2.110095111516124167e+00,2.093502674168029820e+00,2.068210468203371732e+00,2.056529027006245958e+00,2.039317788551028521e+00,2.007381485010522937e+00,2.004346622748065077e+00,1.997082707408752933e+00,1.977174423763575550e+00,1.963958074018391731e+00,1.961187371242964605e+00,1.951814344204344298e+00,1.937086279218354301e+00,1.928905514395530263e+00,1.922826667760873631e+00,1.931984510405756250e+00
2.638920705895763330e+00,2.647811263908513180e+00,2.660866464083955218e+00,2.674952820482174420e+00,2.681982437348815917e+00,2.678536893418892451e+00,2.679078619340818257e+00,2.689547959296375357e+00,2.687631740479428100e+00,2.688279540689502589e+00,2.690406950012170562e+00,2.673273403932559855e+00,2.661126998909232544e+00,2.628274903948012664e+00,2.621294462849935059e+00,2.609887905188720048e+00,2.594683081128640545e+00,2.581153998412519357e+00,2.557695414485535057e+00,2.520907818049275662e+00,2.468594381510583968e+00,2.414325188898914565e+00,2.380013053697676018e+00,2.356835078687461227e+00,2.332895398646853025e+00,2.312204883977905912e+00,2.287448770380737351e+00,2.264350832763731169e+00,2.245086082296947172e+00,2.213543220535608036e+00,2.180506122426078885e+00,2.163955401405406320e+00,2.145927296213289370e+00,2.142993986569889042e+00,2.128484453458213466e+00,2.095772784992672388e+00,2.077806483353825673e+00,2.056997631312011077e+00,2.040388764017235346e+00,2.013722759885102853e+00,1.995363723466617278e+00,1.996466637155313473e+00,1.981374422653815248e+00,1.961146815962576451e+00,1.959357731587097362e+00,1.955330123633011175e+00,1.948826854517812901e+00,1.933142360729940945e+00,1.928490701634551385e+00,1.937921863990744953e+00,1.935769102277941744e+00
2.595778775178630760e+00,2.597013241496098690e+00,2.597865877227892195e+00,2.618867340227260865e+00,2.628570233113294741e+00,2.628731398247693640e+00,2.642378456148046340e+00,2.641035494842187692e+00,2.643392405473009354e+00,2.641464289581409108e+00,2.642151109666942776e+00,2.639134434788815486e+00,2.625221759274579902e+00,2.594406724025805744e+00,2.574993352346185649e+00,2.566911012705098027e+00,2.556929993545660196e+00,2.561860825755616133e+00,2.541525263761135633e+00,2.492439783857259172e+00,2.441965144606340399e+00,2.397023524281818307e+00,2.360161035227006820e+00,2.337039770000968630e+00,2.314109833522691062e+00,2.290248266720980919e+00,2.262739262968556098e+00,2.241931276887886515e+00,2.221025036226269567e+00,2.192767546800251655e+00,2.163976102818556235e+00,2.146539001524383039e+00,2.133380774703418137e+00,2.129942104496184818e+00,2.113203643792644026e+00,2.079830703657944646e+00,2.053265931246949449e+00,2.038100564551167615e+00,2.021372493244823598e+00,1.991454455141499214e+00,1.985302719669451932e+00,1.978540899030457823e+00,1.963086663983249380e+00,1.963098652432205826e+00,1.962470777867511007e+00,1.950025365895039942e+00,1.938385389233513223e+00,1.932202236163651055e+00,1.934632946643999984e+00,1.938516212506985914e+00,1.937658917699998540e+00
2.559924300452486978e+00,2.572632323119711462e+00,2.574330318709916909e+00,2.573117131953547965e+00,2.587653147525856401e+00,2.593846650453899727e+00,2.597007308788527258e+00,2.598092220876810465e+00,2.596410737128838520e+00,2.600555824934239091e+00,2.600731165162661895e+00,2.591962443257325610e+00,2.577821308385845001e+00,2.554445104949301548e+00,2.529249638819469403e+00,2.521728229965344514e+00,2.516691054674079719e+00,2.523815323886812401e+00,2.508388587504528200e+00,2.461984559852198995e+00,2.412666338205405658e+00,2.374366495542306055e+00,2.336877112271509294e+00,2.314616622168399473e+00,2.288462942372063491e+00,2.260365694909661993e+00,2.239344911082124856e+00,2.223339624769147260e+00,2.200357577129517406e+00,2.176509832667343325e+00,2.150729191775987204e+00,2.130833334089395681e+00,2.116464797442179080e+00,2.109126582178933784e+00,2.094079109490938340e+00,2.065685150959655658e+00,2.034461131181147575e+00,2.025469736847059998e+00,2.004113870731545788e+00,1.976129427601211574e+00,1.979532704177704661e+00,1.964684270050887527e+00,1.958231538018913254e+00,1.957801388042178736e+00,1.958191970650524860e+00,1.942221689793367290e+00,1.942389944099122578e+00,1.935977805172324873e+00,1.937772466334868771e+00,1.937865346649396026e+00,1.933543273898917336e+00
2.527594322618694100e+00,2.536247066991024202e+00,2.541156829274870965e+00,2.544053643026212619e+00,2.543672136580676035e+00,2.549495343344323928e+00,2.558468697278861725e+00,2.550407345502647249e+00,2.545255847072620092e+00,2.553396670054004058e+00,2.549765339392791041e+00,2.547799893603613253e+00,2.529238222365295830e+00,2.511212195297475969e+00,2.486632977687428969e+00,2.473523279504339367e+00,2.473313484014394881e+00,2.472215539375572035e+00,2.466859401698638710e+00,2.427190341912457860e+00,2.375635735084752564e+00,2.338254243201295601e+00,2.307490909025970538e+00,2.287753072457807679e+00,2.262075106707344130e+00,2.239673784845498616e+00,2.223223187748800456e+00,2.204710912282422886e+00,2.181482216847458577e+00,2.158971688960265034e+00,2.135152198709137750e+00,2.110781563975520747e+00,2.095125983576574757e+00,2.082669219513168635e+00,2.072296682176792970e+00,2.039580863010002965e+00,2.013108220550428040e+00,2.008276450592873186e+00,1.986986875871079805e+00,1.967612011997514676e+00,1.972666405610788765e+00,1.961843430716310621e+00,1.953741179130420003e+00,1.949724047828425455e+00,1.954567693405377948e+00,1.942858582713436366e+00,1.939665289918020008e+00,1.938735280669029226e+00,1.938472538337435047e+00,1.933379707093211053e+00,1.930493096032813494e+00
2.487297097403383006e+00,2.489333781107530896e+00,2.488945032190970075e+00,2.509434769953801769e+00,2.515905228150309814e+00,2.513785980582090129e+00,2.509149183400685157e+00,2.501667964151928381e+00,2.495258324991542764e+00,2.492356419572257398e+00,2.487166374307839600e+00,2.485856716744449635e+00,2.477744758518113155e+00,2.472944325001082078e+00,2.446110214832979857e+00,2.430387230025157663e+00,2.426649208582218886e+00,2.416972660484863145e+00,2.410935607833102345e+00,2.381666855493360657e+00,2.338738778871594981e+00,2.301179679954359791e+00,2.272521474690129217e+00,2.252054454113455062e+00,2.230822377622234676e+00,2.214966652544863912e+00,2.198135572666622739e+00,2.181690327659600914e+00,2.161686678709062281e+00,2.137089264719357562e+00,2.115782717399620427e+00,2.089347848006710695e+00,2.073170411945645775e+00,2.058258616505755700e+00,2.048483330637214106e+00,2.018175636811966989e+00,2.004635513553275405e+00,1.992598920840098264e+00,1.971613182480739912e+00,1.962960532169124361e+00,1.961119919805973666e+00,1.950361805056233910e+00,1.939509398998622736e+00,1.952321378241074656e+00,1.939644399459893087e+00,1.943364931336546420e+00,1.940273090770122888e+00,1.938556666089002567e+00,1.936634525547262564e+00,1.933563907062767928e+00,1.933299404260662824e+00
2.444205310287375976e+00,2.445617603646052185e+00,2.450619125920726393e+00,2.447330712527833629e+00,2.447299392129087536e+00,2.456176836955366927e+00,2.461312580296778574e+00,2.452753607135032432e+00,2.438482086345763022e+00,2.433517285631017213e+00,2.431809206932965761e+00,2.428752827912266543e+00,2.424614336648434954e+00,2.415359095458729843e+00,2.398560726169696178e+00,2.387454374504330179e+00,2.374095902937511049e+00,2.357002312859836302e+00,2.346340237258591088e+00,2.323912449599794261e+00,2.291584273201299204e+00,2.262821024799450687e+00,2.234987870696532486e+00,2.220204793859053005e+00,2.196937228220562588e+00,2.184354881426252781e+00,2.167744333053180483e+00,2.151879916250559077e+00,2.135076201741405555e+00,2.110483566225049401e+00,2.087145228943746655e+00,2.059137617485956806e+00,2.047418751081103050e+00,2.037442339831678328e+00,2.020928801052256141e+00,1.994369739946115105e+00,1.991593722047576343e+00,1.971722862068881810e+00,1.956536675859755325e+00,1.958369934937897572e+00,1.948295692079426766e+00,1.925110910431428124e+00,1.943523515804787438e+00,1.946313747829818475e+00,1.942471102151297480e+00,1.940974590827549751e+00,1.941297450511711098e+00,1.939876900815593164e+00,1.936920397284365603e+00,1.934773560794622593e+00,1.935587869885050161e+00
2.403792177738836688e+00,2.401469728342009446e+00,2.404757560080125423e+00,2.400808860223938357e+00,2.399027078057039297e+00,2.398670800017066895e+00,2.399292478758118019e+00,2.399363636385991594e+00,2.392948765293285263e+00,2.382718761347869751e+00,2.375154602656706082e+00,2.370768312839981462e+00,2.371124599448401593e+00,2.364796580898790967e+00,2.349180524997926955e+00,2.340251857722256190e+00,2.323848419671044052e+00,2.303531221984060906e+00,2.282287043368538271e+00,2.267185053195387212e+00,2.243522603493588452e+00,2.219893488692912698e+00,2.196084708079278247e+00,2.181822973432690826e+00,2.162074420777582162e+00,2.147591185812494086e+00,2.132271889406356369e+00,2.118183868167701878e+00,2.102254341667435078e+00,2.079231728497515697e+00,2.057329576610265942e+00,2.033652354734164280e+00,2.021967989497100326e+00,2.009309709697311597e+00,1.993072789974650760e+00,1.970690162435764448e+00,1.969923956230360096e+00,1.951738251332157725e+00,1.943055626006330083e+00,1.947071966215804917e+00,1.922534659434670390e+00,1.926849731913251595e+00,1.946334536395674997e+00,1.938035381712068350e+00,1.945418369020921023e+00,1.943964476475838810e+00,1.940775434306182046e+00,1.938752541183616618e+00,1.936294360255249813e+00,1.935592775965298440e+00,1.935596689812831173e+00
